Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,Engine Cylinders,city mpg,Popularity,MSRP,Engine HP
Ford,Explorer Sport,2002,regular unleaded,203,6,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,20,6,15,5657,24615,203
Ford,Explorer Sport,2002,regular unleaded,203,6,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,18,6,14,5657,24240,203
Ford,Explorer Sport,2002,regular unleaded,203,6,MANUAL,rear wheel drive,2,N/A,Midsize,2dr SUV,20,6,16,5657,21220,203
Ford,Explorer Sport,2002,regular unleaded,203,6,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,18,6,13,5657,26075,203
Ford,Explorer Sport,2002,regular unleaded,203,6,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,20,6,15,5657,22265,203
Ford,Explorer Sport,2002,regular unleaded,203,6,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,20,6,15,5657,23055,203
Ford,Explorer Sport,2002,regular unleaded,203,6,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,18,6,13,5657,27780,203
Ford,Explorer Sport,2002,regular unleaded,203,6,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,18,6,13,5657,25285,203
Ford,Explorer Sport,2003,regular unleaded,203,6,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,19,6,14,5657,23835,203
Ford,Explorer Sport,2003,regular unleaded,203,6,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,18,6,14,5657,25565,203
Ford,Explorer Sport,2003,regular unleaded,203,6,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,19,6,14,5657,22545,203
Ford,Explorer Sport,2003,regular unleaded,203,6,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,19,6,14,5657,25595,203
Ford,Explorer Sport,2003,regular unleaded,203,6,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,18,6,14,5657,28760,203
Ford,Explorer Sport,2003,regular unleaded,203,6,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,17,6,14,5657,24890,203
Ford,Explorer Sport,2003,regular unleaded,203,6,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,18,6,14,5657,26915,203
Ford,Explorer Sport,2003,regular unleaded,203,6,MANUAL,rear wheel drive,2,N/A,Midsize,2dr SUV,20,6,15,5657,21870,203
Ford,Explorer,2015,flex-fuel (unleaded/E85),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,24,6,17,5657,33000,290
Ford,Explorer,2015,flex-fuel (unleaded/E85),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,23,6,17,5657,40200,290
Ford,Explorer,2015,flex-fuel (unleaded/E85),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,24,6,17,5657,38200,290
Ford,Explorer,2015,flex-fuel (unleaded/E85),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,23,6,17,5657,32700,290
Ford,Explorer,2015,flex-fuel (unleaded/E85),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,24,6,17,5657,30700,290
Ford,Explorer,2015,regular unleaded,365,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,22,6,16,5657,43100,365
Ford,Explorer,2015,flex-fuel (unleaded/E85),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,23,6,17,5657,35000,290
Ford,Explorer,2016,flex-fuel (unleaded/E85),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,23,6,16,5657,35400,290
Ford,Explorer,2016,flex-fuel (unleaded/E85),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,24,6,17,5657,41300,290
Ford,Explorer,2016,regular unleaded,365,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,6,16,5657,52970,365
Ford,Explorer,2016,regular unleaded,365,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,6,16,5657,43500,365
Ford,Explorer,2016,flex-fuel (unleaded/E85),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,24,6,17,5657,31050,290
Ford,Explorer,2016,flex-fuel (unleaded/E85),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,23,6,16,5657,33050,290
Ford,Explorer,2016,flex-fuel (unleaded/E85),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,23,6,16,5657,43300,290
Ford,Explorer,2016,flex-fuel (unleaded/E85),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,24,6,17,5657,33400,290
Ford,Explorer,2017,regular unleaded,365,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,22,6,16,5657,53235,365
Ford,Explorer,2017,flex-fuel (unleaded/E85),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,23,6,16,5657,33310,290
Ford,Explorer,2017,regular unleaded,280,4,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,27,4,19,5657,41525,280
Ford,Explorer,2017,flex-fuel (unleaded/E85),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,24,6,17,5657,33625,290
Ford,Explorer,2017,flex-fuel (unleaded/E85),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,24,6,17,5657,31160,290
Ford,Explorer,2017,regular unleaded,365,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,22,6,16,5657,45205,365
Ford,Explorer,2017,flex-fuel (unleaded/E85),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,23,6,16,5657,35775,290
Ford,Explorer,2017,regular unleaded,280,4,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,25,4,18,5657,43675,280
Mitsubishi,Expo,1993,regular unleaded,136,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,26,4,19,436,2000,136
Mitsubishi,Expo,1993,regular unleaded,136,4,MANUAL,four wheel drive,2,Hatchback,Compact,2dr Hatchback,22,4,17,436,2000,136
Mitsubishi,Expo,1993,regular unleaded,113,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,26,4,21,436,2000,113
Mitsubishi,Expo,1993,regular unleaded,136,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,26,4,19,436,2000,136
Mitsubishi,Expo,1993,regular unleaded,136,4,MANUAL,four wheel drive,4,Hatchback,Compact,4dr Hatchback,22,4,17,436,2000,136
Mitsubishi,Expo,1993,regular unleaded,136,4,MANUAL,four wheel drive,4,Hatchback,Compact,4dr Hatchback,22,4,17,436,2000,136
Mitsubishi,Expo,1993,regular unleaded,136,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,26,4,19,436,2000,136
Mitsubishi,Expo,1994,regular unleaded,136,4,MANUAL,four wheel drive,4,Hatchback,Compact,4dr Hatchback,22,4,18,436,2000,136
Mitsubishi,Expo,1994,regular unleaded,136,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,24,4,18,436,2000,136
Mitsubishi,Expo,1994,regular unleaded,113,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,27,4,21,436,2000,113
Mitsubishi,Expo,1994,regular unleaded,136,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,25,4,19,436,2000,136
Mitsubishi,Expo,1994,regular unleaded,136,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,25,4,19,436,2000,136
Mitsubishi,Expo,1995,regular unleaded,136,4,AUTOMATIC,four wheel drive,4,Hatchback,Compact,4dr Hatchback,21,4,17,436,2000,136
Mitsubishi,Expo,1995,regular unleaded,136,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,24,4,18,436,2000,136
Chevrolet,Express Cargo,2014,flex-fuel (unleaded/E85),310,8,AUTOMATIC,all wheel drive,3,Flex Fuel,Midsize,Cargo Van,17,8,13,1385,32760,310
Chevrolet,Express Cargo,2014,regular unleaded,195,6,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,19,6,14,1385,27710,195
Chevrolet,Express,2014,flex-fuel (unleaded/E85),310,8,AUTOMATIC,all wheel drive,3,Flex Fuel,Midsize,Passenger Van,17,8,13,1385,34525,310
Chevrolet,Express,2014,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,17,8,11,1385,34160,285
Chevrolet,Express,2014,flex-fuel (unleaded/E85),310,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,17,8,13,1385,30970,310
Chevrolet,Express,2014,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Passenger Van,17,8,11,1385,36030,285
Chevrolet,Express,2014,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,17,8,11,1385,31865,285
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,17,8,11,1385,32190,285
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,17,8,11,1385,34485,285
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,17,8,11,1385,35915,285
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Passenger Van,17,8,11,1385,36700,285
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Passenger Van,17,8,11,1385,36355,285
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,17,8,11,1385,34015,285
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Passenger Van,16,8,11,1385,37500,285
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,8,11,1385,32990,285
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,8,11,1385,35285,285
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,8,11,1385,36715,285
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,8,11,1385,34815,285
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Passenger Van,16,8,11,1385,37155,285
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,rear wheel drive,4,N/A,Large,Extended Cab Pickup,19,6,15,5657,22295,202
Ford,F-150 Heritage,2004,regular unleaded,231,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,8,13,5657,26160,231
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,18,6,13,5657,23830,202
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,19,6,15,5657,22315,202
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,18,6,13,5657,25730,202
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,19,6,15,5657,20490,202
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,rear wheel drive,4,N/A,Large,Extended Cab Pickup,19,6,15,5657,25160,202
Ford,F-150 Heritage,2004,regular unleaded,231,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,8,13,5657,26460,231
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,19,6,15,5657,22615,202
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,19,6,15,5657,23160,202
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,18,6,13,5657,26575,202
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,19,6,15,5657,19910,202
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,18,6,13,5657,26030,202
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,19,6,15,5657,19610,202
Ford,F-150 Heritage,2004,regular unleaded,231,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Extended Cab Pickup,18,8,14,5657,22595,231
Ford,F-150 Heritage,2004,regular unleaded,231,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Extended Cab Pickup,18,8,14,5657,25460,231
Ford,F-150 Heritage,2004,regular unleaded,231,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,8,13,5657,28975,231
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,18,6,13,5657,23285,202
Ford,F-150 Heritage,2004,regular unleaded,231,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,8,13,5657,29275,231
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,18,6,13,5657,22985,202
Ford,F-150 SVT Lightning,1995,regular unleaded,240,8,AUTOMATIC,rear wheel drive,2,N/A,Large,Regular Cab Pickup,15,8,11,5657,4508,240
Ford,F-150 SVT Lightning,1999,regular unleaded,360,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Performance",Large,Regular Cab Pickup,15,8,12,5657,5691,360
Ford,F-150 SVT Lightning,2000,regular unleaded,360,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Performance",Large,Regular Cab Pickup,15,8,12,5657,5860,360
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,23,6,18,5657,45090,325
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,25,6,18,5657,34205,282
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26,6,19,5657,35310,325
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,25,6,18,5657,36555,282
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,8,15,5657,55305,385
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,21,8,15,5657,43785,385
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26,6,19,5657,39310,325
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23,6,17,5657,30975,282
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,21,8,15,5657,39485,385
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25,6,18,5657,31320,282
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,23,6,17,5657,33515,282
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,8,15,5657,52545,385
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,21,8,15,5657,35360,385
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26,6,19,5657,37665,325
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26,6,19,5657,39610,325
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,23,6,17,5657,36055,282
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25,6,18,5657,26030,282
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,22,8,15,5657,51585,385
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,8,15,5657,49120,385
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25,6,18,5657,31625,282
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,8,15,5657,46140,385
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26,6,19,5657,33655,325
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,22,8,15,5657,49420,385
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,23,6,17,5657,37630,282
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26,6,19,5657,41970,325
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23,6,17,5657,34745,282
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,22,8,15,5657,51885,385
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23,6,17,5657,30675,282
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26,6,19,5657,41670,325
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,8,15,5657,52845,385
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,8,15,5657,41840,385
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25,6,18,5657,26330,282
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,25,6,18,5657,30090,282
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26,6,19,5657,31200,325
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,25,6,18,5657,32545,282
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,8,15,5657,55010,385
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,23,6,18,5657,42735,325
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23,6,17,5657,35045,282
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,8,15,5657,37815,385
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,23,6,17,5657,40050,282
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23,6,17,5657,31185,282
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,8,15,5657,53775,385
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,25,6,18,5657,37140,282
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25,6,18,5657,26540,282
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,25,6,18,5657,30600,282
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,22,8,15,5657,52815,385
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,8,15,5657,53475,385
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,8,15,5657,56235,385
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,21,8,15,5657,40070,385
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,8,15,5657,50050,385
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25,6,18,5657,31905,282
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23,6,17,5657,35330,282
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25,6,18,5657,26840,282
Ford,F-150,2016,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26,6,19,5657,34165,325
Ford,F-150,2016,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,25,6,18,5657,58885,365
Ford,F-150,2016,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26,6,19,5657,35895,325
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,21,8,15,5657,35870,385
Ford,F-150,2016,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,23,6,17,5657,62310,365
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,25,6,18,5657,34790,282
Ford,F-150,2016,regular unleaded,325,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,23,6,18,5657,43490,325
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25,6,18,5657,32210,282
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,23,6,17,5657,36565,282
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23,6,17,5657,31485,282
Ford,F-150,2016,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26,6,19,5657,40365,325
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,25,6,18,5657,33055,282
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,23,6,17,5657,38215,282
Ford,F-150,2016,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26,6,19,5657,40065,325
Ford,F-150,2016,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26,6,19,5657,42725,325
Ford,F-150,2016,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26,6,19,5657,31710,325
Ford,F-150,2016,regular unleaded,325,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,23,6,18,5657,45845,325
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,8,15,5657,38325,385
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,22,8,15,5657,50350,385
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,8,15,5657,42425,385
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,8,15,5657,55940,385
Ford,F-150,2016,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26,6,19,5657,42425,325
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,23,6,17,5657,34025,282
